animeID,name,premiered,genre,type,episodes,producer,licensor,studio,source,scored,scoredBy,members
35071,Noah&#039;s animal Clinic medical record book,None,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Music', 'Mystery', 'Romance', 'School', 'Seinen', 'Shoujo', 'Slice of Life', 'Sports', 'Supernatural', 'Thriller']",ONA,10,[],[],[],Unknown,0,0,0
35072,Boruto: Jump Festa 2016 Special,None,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen']",Special,1,[],[],['Studio Pierrot'],Manga,6.5,2292,6236
35073,Overlord II,Winter 2018,"['Action', 'Adventure', 'Fantasy', 'Game', 'Magic', 'Supernatural']",TV,13,"['AT-X', 'Enterbrain', 'Grooove', 'Hakuhodo DY Music &amp; Pictures', 'NTT Plala', 'Kadokawa']",['Funimation'],['Madhouse'],Light novel,8.01,94219,225973
35074,Kaiketsu Zorori Movie: ZZ no Himitsu,None,"['Adventure', 'Comedy', 'Kids']",Movie,1,[],[],[],Book,7.33,3,124
35075,Hoozuki no Reitetsu 2nd Season,Fall 2017,"['Comedy', 'Demons', 'Supernatural', 'Fantasy', 'Seinen']",TV,13,"['Kodansha', 'King Records']",['Sentai Filmworks'],['Studio Deen'],Manga,7.91,6543,20811
35076,Juuni Taisen,Fall 2017,['Action'],TV,12,"['Sotsu', 'Mainichi Broadcasting System', 'AT-X', 'Studio Mausu', 'Tokyo MX', 'Avex Pictures', 'Shueisha', 'BS11', 'GYAO!', 'A-Sketch']",['Funimation'],['Graphinica'],Novel,6.72,64628,144830
35077,Gooorgeous,None,"['Music', 'Ecchi']",Music,1,[],[],[],Original,5.78,167,762
35078,Mitsuboshi Colors,Winter 2018,"['Slice of Life', 'Comedy', 'Shounen']",TV,12,"['Frontier Works', 'Movic', 'AT-X', 'Grooove', 'Hakuhodo DY Music &amp; Pictures', 'Kadokawa Media House', 'Kadokawa']",['Sentai Filmworks'],['Silver Link.'],Manga,7.51,11101,38072
35079,Kino no Tabi: The Beautiful World - The Animated Series,Fall 2017,"['Action', 'Adventure', 'Slice of Life']",TV,12,"['Movic', 'Magic Capsule', 'ASCII Media Works', 'NBCUniversal Entertainment Japan', 'Egg Firm', 'Crunchyroll SC Anime Fund']",['Funimation'],['Lerche'],Light novel,7.6,31482,88282
35081,The iDOLM@STER Million Live! 4th Anniversary PV,None,"['Comedy', 'Music', 'Slice of Life']",ONA,1,['Bandai Namco Entertainment'],[],[],Game,6.72,191,974
35082,Hibike! Euphonium Movie: Todoketai Melody,None,"['Music', 'School', 'Drama']",Movie,1,"['Lantis', 'Shochiku', 'Pony Canyon']",[],['Kyoto Animation'],Novel,7.58,393,10624
35084,Grimm Douwa Anime Series,None,"['Fantasy', 'Kids', 'Magic']",OVA,1,[],[],[],Book,5,4,37
35085,Kyouiku Eiga-sai Jushou Anime Series,None,"['Drama', 'Kids']",OVA,1,[],[],[],Other,10,1,28
35086,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",None,"['Action', 'Historical', 'Supernatural', 'Shoujo']",Movie,1,[],[],['Wit Studio'],Manga,6.81,53,6915
35090,Oyayubi-hime,None,"['Fantasy', 'Kids']",Movie,1,[],[],[],Book,6.75,4,29
35091,Hachigatsu Kokonoka Nagasaki,None,"['Drama', 'Historical']",OVA,1,[],[],[],Other,5,3,31
35092,Kakusenou Gakushuu Animation,None,['Historical'],OVA,1,[],[],[],Original,6.5,2,30
35093,Saigo no Kuushuu: Kumagaya,None,"['Drama', 'Historical']",OVA,1,[],[],[],Other,6,3,39
35094,Zou no Hanako,None,"['Drama', 'Historical']",OVA,1,[],[],[],Other,3.67,3,46
35095,Hiroshima no Enoki,None,"['Drama', 'Historical']",OVA,1,[],[],[],Picture book,5,1,40
35096,Hiroshima no Uta,None,"['Drama', 'Historical']",OVA,1,[],[],[],Picture book,5.56,9,60
35098,San Tarou to Kaguya-hime no Koutsuu Anzen,None,"['Fantasy', 'Historical', 'Kids']",OVA,1,[],[],[],Original,4.67,3,35
35099,Zukkoke Sannin-gumi no Jitensha Kyoushitsu,None,"['Drama', 'Kids']",OVA,1,[],[],[],Other,5.29,7,48
35100,Zukkoke Sannin-gumi no Bousai Kyoushitsu,None,"['Drama', 'Kids']",OVA,1,[],[],[],Other,5,5,46
35101,Tono-sama no Chawan,None,['Kids'],OVA,1,[],[],[],Picture book,7.5,2,31
35102,Hinamatsuri,None,"['Historical', 'Kids']",OVA,1,[],[],[],Other,6.75,8,228
35103,Tanabata Monogatari,None,"['Historical', 'Kids']",OVA,1,[],[],[],Other,0,0,36
35104,Christmas Carol,None,"['Kids', 'Supernatural']",OVA,1,[],[],[],Book,6,1,37
35105,Helen to Tomoni: Anne Sullivan,None,"['Historical', 'Kids']",OVA,1,[],[],[],Other,8.67,3,49
35106,Ninja Tamamaru,Spring 2008,"['Kids', 'Martial Arts']",TV,26,[],[],[],Original,6,4,50
35107,Shin Ninja Tamamaru,Winter 2009,"['Kids', 'Martial Arts']",TV,26,[],[],[],Original,7,2,40
35108,Ninja Tamamaru: Toukaidou Gojuusan-ji,Winter 2010,"['Kids', 'Martial Arts']",TV,26,[],[],[],Original,8.67,3,43
35109,Ninja Tamamaru: Rule wo Mamotte Koutsuu Anzen! no Maki,None,"['Kids', 'Martial Arts']",OVA,1,[],[],[],Other,5,1,34
35110,Haikyuu!! Movie 3: Sainou to Sense,None,"['Comedy', 'Drama', 'School', 'Shounen', 'Sports']",Movie,1,[],[],['Production I.G'],Manga,8.01,1048,10464
35111,Haikyuu!! Movie 4: Concept no Tatakai,None,"['Comedy', 'Drama', 'School', 'Shounen', 'Sports']",Movie,1,[],[],['Production I.G'],Manga,7.95,792,9674
35112,Panpaka Pants O New-san,Spring 2017,"['Comedy', 'Kids']",TV,24,[],[],[],Original,4.43,7,119
35113,Africa no Salaryman,None,['Comedy'],ONA,10,"['Production I.G', 'Tate Anime']",[],[],Web manga,5.25,28,466
35114,Clione no Akari,Summer 2017,"['Drama', 'School']",TV,12,"['Kyotoma', 'Kanetsu Co., LTD.']",[],['drop'],Novel,5.43,2835,10799
35115,Warau Salesman Episode 0,None,"['Psychological', 'Seinen', 'Supernatural']",Special,1,[],[],[],Manga,5.81,51,263
35116,Warau Salesman Dai SP-banashi,None,"['Psychological', 'Supernatural', 'Seinen']",Special,8,[],[],[],Manga,6,40,230
35118,Bleach Colorful!: Gotei Juusan Yatai Daisakusen!,None,"['Comedy', 'Shounen']",OVA,1,[],[],['Studio Pierrot'],Manga,6.62,1487,5945
35119,Youkai Shoujo,None,['Music'],Music,1,[],[],[],Unknown,4.63,32,84
35120,Devilman: Crybaby,None,"['Action', 'Demons', 'Horror', 'Supernatural']",ONA,10,"['Aniplex', 'Dynamic Planning']",[],['Science SARU'],Manga,8.04,100997,180833
35121,Shin Gakkou no Yuurei,None,"['Horror', 'Demons', 'Supernatural', 'Thriller', 'School']",OVA,1,[],[],[],Original,5,8,121
35122,Shingeki no Kyotou,None,"['Action', 'Fantasy', 'Shounen']",Special,1,['Kodansha'],[],[],Manga,6.36,1023,9533
35123,Chirorin Mura Monogatari: Tomkurupii no Jishin Youjin,None,"['Drama', 'Kids']",OVA,1,[],[],[],Original,6.8,5,45
35124,Koala-chan no Shouboutai,None,"['Kids', 'Drama']",OVA,1,[],[],[],Original,6.5,2,31
35125,Chibi Maruko-chan: Hi no Youjin,None,"['Drama', 'Kids']",OVA,1,[],[],[],Manga,5.53,15,90
35126,Chibi Maruko-chan: Jishin wo Kangaeru,None,"['Drama', 'Kids']",OVA,1,[],[],[],Manga,5.17,12,81
35127,Rescue Q-tai no Katsuyaku,None,"['Drama', 'Kids']",OVA,1,[],[],[],Original,4.33,3,34
35128,Tottoko Hamtarou no Tottoko Daijida!! Bousai Kunren,None,"['Drama', 'Kids']",OVA,1,[],[],[],Manga,5.79,48,237
35129,Tottoko Hamtarou no Tottoko Taisetsu!! Koutsuu Rule,None,"['Drama', 'Kids']",OVA,1,[],[],[],Manga,6.19,51,269
35130,Tat-chan - Momo-chan no Fushigina Taiken,None,"['Kids', 'Drama']",OVA,1,[],[],[],Original,9.5,2,33
35131,Luna-tan: 1-mannen no Himitsu,None,"['Magic', 'Fantasy']",ONA,10,"['NTT Plala', 'Tate Anime']",[],['Signal. MD'],Game,5.43,7,147
35133,Kaishain x Sumida Suizokukan Bikkuri! Kai Matsuri CM,None,['Comedy'],ONA,0,[],[],[],Original,4.11,9,64
35134,Koukyoushihen Eureka Seven: Hi-Evolution 1,None,"['Adventure', 'Mecha', 'Drama', 'Sci-Fi']",Movie,1,"['Bandai Visual', 'Mainichi Broadcasting System', 'Bandai Namco Entertainment', 'Hakuhodo DY Music &amp; Pictures']",['Funimation'],['Bones'],Original,6.22,397,10353
35135,Koukyoushihen: Eureka Seven - Hi-Evolution 2,None,"['Sci-Fi', 'Adventure', 'Drama', 'Mecha']",Movie,1,"['Bandai Visual', 'Mainichi Broadcasting System', 'Bandai Namco Entertainment', 'Hakuhodo DY Music &amp; Pictures']",['Funimation'],['Bones'],Original,0,0,4819
35136,Koukyoushihen: Eureka Seven - Hi-Evolution 3,None,"['Sci-Fi', 'Adventure', 'Drama', 'Mecha']",Movie,1,"['Bandai Visual', 'Mainichi Broadcasting System', 'Bandai Namco Entertainment', 'Hakuhodo DY Music &amp; Pictures']",['Funimation'],['Bones'],Original,0,0,4848
35137,Space Gundam V,None,"['Action', 'Comedy', 'Mecha']",Movie,1,[],[],[],Original,5.58,24,142
35138,Taikong Lixianji,Winter 2010,"['Action', 'Sci-Fi', 'Kids', 'Mecha']",TV,26,[],[],[],Original,5.67,6,131
35139,Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab,None,['Comedy'],ONA,1,[],[],"['Shin-Ei Animation', 'DLE']",Original,5.36,47,193
35140,Heisei Matsue Kaidan: Ayashi,None,"['Comedy', 'Historical', 'Parody', 'Horror', 'Supernatural']",ONA,0,[],[],['DLE'],Original,4.47,17,132
35141,Matsue Kankou Taishi Sanri ga Iku! Matsue Ghost Tour,None,"['Comedy', 'Historical', 'Parody', 'Horror']",ONA,1,[],[],['DLE'],Original,4.06,17,84
35142,Yoshida no Matsue Beauty Daisakusen,None,"['Comedy', 'Parody']",ONA,0,[],[],['DLE'],Original,6.37,19,127
35143,Yoshida no Matsue Beauty Daisakusen Prologue,None,"['Comedy', 'Parody']",ONA,1,[],[],[],Original,3.77,30,134
35145,Kobayashi-san Chi no Maid Dragon Specials,None,"['Slice of Life', 'Comedy', 'Fantasy']",Special,7,[],['Funimation'],['Kyoto Animation'],Manga,7.35,14952,36936
35147,Boku wa Ko Zou no Shouboutai,None,"['Kids', 'Drama']",OVA,1,[],[],[],Original,7.5,2,34
35148,Nyanta no wo Tanjoubi wa Kaji Sawagi!,None,['Kids'],OVA,1,[],[],[],Original,4.33,3,32
35149,Zukkoke Sannin-gumi no Koutsuu Anzen,None,"['Drama', 'Kids']",OVA,1,[],[],[],Unknown,3.25,4,46
35150,Alan-kun no Koutsuu Rule wo Mamorou ne!,None,"['Kids', 'Sci-Fi']",OVA,1,[],[],[],Original,1.75,4,39
35151,Quiz de Manabu Pinocchio no Koutsuu Ansen,None,['Kids'],OVA,1,[],[],[],Original,8,2,32
35152,Chounai Shinsengumi wo Tasuke-gumi Mezashi-tai no Koutsuu Anzen Rule wo Mamotte Mezase! Doubutsuen!,None,['Kids'],OVA,1,[],[],[],Original,0,0,28
35153,Momotarou no Koutsuu Anzen Kyoushitsu,None,"['Kids', 'Fantasy']",OVA,1,[],[],[],Original,6.33,3,35
35154,Saru Tarou wa Tobidasa Nai!,None,['Kids'],OVA,1,[],[],[],Original,5,1,29
35155,Kurayami wa Kiken ga Ippai,None,"['Drama', 'Kids']",OVA,1,[],[],[],Original,0,0,30
35156,High & Low: G-Sword,Winter 2017,"['Action', 'Drama', 'Shounen']",TV,5,[],[],[],Other,5.29,54,176
35158,Warau Salesman Tokubetsu Bangumi,None,"['Psychological', 'Supernatural', 'Seinen']",Special,14,[],[],['Shin-Ei Animation'],Manga,5.75,24,194
35159,Kimi no Hikari: Asagao to Kase-san.,None,"['Romance', 'School', 'Shoujo Ai']",OVA,1,['Pony Canyon'],[],['Zexcs'],Manga,7.35,4209,11216
35160,Nyani ga Nyandaa Nyandaa Kamen no Koutsuu Anzen,None,['Kids'],OVA,1,[],[],[],Original,4,3,42
35161,Kuunyan no Koutsuu Anzen: Tadashii Jitensha no Nori Kata,None,['Kids'],OVA,1,[],[],[],Original,10,1,32
35162,Saru Tarou Helmet wa Kabutte ne,None,['Kids'],OVA,1,[],[],[],Original,5.33,3,36
35163,Kenta to Nyanta no Kuruma Daisuki!,None,['Kids'],OVA,1,[],[],[],Original,2,3,41
35164,Anzen Kakunin: Kenta to Nyanta no Koutsuu Anzen,None,['Kids'],OVA,1,[],[],[],Original,2.75,8,52
35165,Hajime ni Oboeru Koutsuu Anzen,None,['Kids'],OVA,1,[],[],[],Original,6,2,32
35166,Yuki Daruman no Fuyumichi Koutsuu Anzen,None,['Kids'],OVA,1,[],[],[],Original,0,0,33
35167,Guupa Ouji no Koutsuu Anzen Mamorou wo Yakusoku,None,"['Kids', 'Sci-Fi']",OVA,1,[],[],[],Original,5,1,29
35168,Karugamo Oyako no Koutsuu Anzen,None,['Kids'],OVA,1,[],[],[],Original,7.25,4,37
35169,Kintarou no Koutsuu Anzen,None,"['Fantasy', 'Kids']",OVA,1,[],[],[],Original,6,2,32
35170,Wagaya no Koutsuu Anzen: Chichi to no Yakusoku,None,['Kids'],OVA,1,[],[],[],Original,4,4,34
35171,Appare! Momotarou no Koutsuu Anzen,None,"['Fantasy', 'Kids']",OVA,1,[],[],[],Original,5.67,3,37
35172,Anzen no Shiteiseki Child Seat,None,['Kids'],OVA,1,[],[],[],Original,4.22,9,49
35173,Ruleman no Koutsuu Anzen,None,"['Kids', 'Super Power']",OVA,1,[],[],[],Original,4,2,34
35174,Ittekimasu,None,['Kids'],OVA,1,[],[],[],Original,10,1,29
35175,Osakini Douzo Arigatou,None,['Kids'],OVA,1,[],[],[],Original,3,1,27
35176,Ojarumaru no Koutsuu Anzen,None,['Kids'],OVA,1,[],[],[],4-koma manga,5,3,51
35177,Kyoro-chan no Koutsuu Anzen,None,['Kids'],OVA,1,[],[],[],Other,5.6,10,62
35178,Daraku Reijou The Animation: Hakoiri Ojousama Netorare Choukyou Kiroku,None,['Hentai'],OVA,1,['BOOTLEG'],[],[],Manga,6.02,654,2103
35180,3-gatsu no Lion 2nd Season,Fall 2017,"['Drama', 'Game', 'Seinen', 'Slice of Life']",TV,22,"['Aniplex', 'Dentsu', 'NHK', 'Hakusensha', 'Asmik Ace Entertainment', 'Toy&#039;s Factory']",['Aniplex of America'],['Shaft'],Manga,9.1,29934,84611
35182,Binan Koukou Chikyuu Boueibu LOVE! LOVE! LOVE!,None,"['Slice of Life', 'Comedy', 'Parody', 'Magic', 'School']",OVA,1,[],[],['Studio Comet'],Original,6.85,1161,4066
35183,Gurazeni,Spring 2018,"['Comedy', 'Sports', 'Drama', 'Seinen']",TV,0,['Ai Addiction'],[],['Studio Deen'],Manga,5.68,1068,5740
35191,Free! Movie 2: Timeless Medley - Yakusoku,None,"['School', 'Slice of Life', 'Sports']",Movie,1,[],['Funimation'],['Kyoto Animation'],Light novel,7.74,1090,11853
35197,Maria-sama ga Miteru: Fandisk Special,None,"['Drama', 'Romance', 'School', 'Shoujo', 'Shoujo Ai', 'Slice of Life']",Special,1,[],[],[],Unknown,0,0,0
35198,Free!: Take Your Marks,None,"['School', 'Slice of Life', 'Sports']",Special,1,[],['Funimation'],['Kyoto Animation'],Light novel,7.81,1009,17686
35202,Hand Shakers: Go ago Go,None,['Action'],Special,1,[],[],['GoHands'],Original,5.76,581,3425
35203,Isekai wa Smartphone to Tomo ni.,Summer 2017,"['Adventure', 'Harem', 'Comedy', 'Magic', 'Romance', 'Fantasy']",TV,12,"['Sotsu', 'MediaNet', 'Pony Canyon', 'AT-X', 'Asmik Ace Entertainment', 'Hobby Japan', '81 Produce', 'Tokyo MX', 'Exit Tunes']",['Funimation'],['Production Reed'],Light novel,6.8,75437,148432
35204,The King of Fighters: Destiny,None,"['Action', 'Adventure', 'Martial Arts', 'Romance', 'Drama']",ONA,24,[],[],['iDRAGONS Creative Studio'],Game,6.8,450,1754
35205,Planetarium Kamiusagi Rope: Orera Rocket Tobasu tte Maji ssuka!?,None,"['Comedy', 'Sci-Fi']",Movie,1,[],[],[],Original,5,9,68
35206,Kirakira☆Precure A La Mode Movie: Paritto! Omoide no Mille-Feuille!,None,"['Fantasy', 'Magic', 'Slice of Life']",Movie,1,[],[],['Toei Animation'],Original,6.77,224,1136
35210,Kuroi Hitomi,None,"['Demons', 'Supernatural', 'Fantasy']",Movie,1,[],[],[],Web manga,0,0,220
35211,Duan Nao 2,None,"['Mystery', 'Sci-Fi', 'Shounen', 'Thriller']",ONA,0,[],[],[],Other,0,0,398
35212,Adauchi Karasu,None,[],Movie,1,[],[],[],Unknown,4.75,8,80
35213,Kai Feng Kidan Movie,None,"['Action', 'Comedy', 'Supernatural']",Movie,1,[],[],[],Web manga,0,0,92
35215,Man Tou Riji,None,"['Slice of Life', 'Shoujo']",ONA,10,['Yaoqi'],[],"['Haoliners Animation League', 'Studio LAN']",Web manga,6.64,14,62
35219,DC Super Heroes vs Taka no Tsume Dan,None,"['Comedy', 'Parody', 'Super Power']",Movie,1,[],[],['DLE'],Other,5.14,28,732
35220,Youkai Apartment no Yuuga na Nichijou,Summer 2017,"['Slice of Life', 'Mystery', 'Supernatural']",TV,26,"['TMS Entertainment', 'Kodansha', 'Asmik Ace Entertainment', 'East Japan Marketing &amp; Communications', 'Sumitomo']",[],['Shin-Ei Animation'],Novel,7.18,12095,38217
35222,Gakuen Babysitters,Winter 2018,"['Comedy', 'School', 'Shoujo', 'Slice of Life']",TV,12,"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Hakusensha', 'Banpresto', 'Marui Group']",[],['Brain&#039;s Base'],Manga,7.91,20144,51899
35224,Mobile Suit Gundam: Twilight Axis,None,"['Action', 'Military', 'Sci-Fi', 'Space', 'Mecha']",ONA,6,[],[],['Sunrise'],Novel,5.09,1452,5877
35226,Akita Kenritsu Iburi Gakkou Chuutou-bu,Spring 2017,['Comedy'],TV,0,[],[],[],Original,3.71,14,129
35227,Akita Kenritsu Iburi Gakkou Chuutou-bu: Web-ban Omake,None,['Comedy'],ONA,0,[],[],[],Original,2,7,68
35228,Haikara-san ga Tooru Movie 2: Tokyo Dai Roman,None,"['Comedy', 'Historical', 'Romance', 'Shoujo']",Movie,1,['Warner Bros.'],[],['Nippon Animation'],Manga,0,0,1298
35229,Mr. Men Little Miss,None,['Kids'],ONA,0,[],[],['Sanrio'],Picture book,4.5,6,47
35230,Zannen Onna Kanbu Black General-san,None,"['Comedy', 'Super Power', 'Shounen']",ONA,10,"['Production I.G', 'Tate Anime']",[],[],Manga,6.08,94,1021
35231,Vatican Kiseki Chousakan OVA,None,"['Mystery', 'Supernatural', 'Drama', 'Shounen']",OVA,1,[],[],[],Novel,6.5,36,2869
35233,Jingisukan no Jin-kun,None,['Comedy'],ONA,10,"['Production I.G', 'Tate Anime']",[],[],Other,4.13,8,108
35234,Dekiru ka na,None,['Comedy'],ONA,10,"['Production I.G', 'Tate Anime']",[],[],Other,4.86,7,101
35235,Hitorigurashi no Shougakusei,None,"['Slice of Life', 'Comedy']",ONA,10,['Tate Anime'],[],['Signal. MD'],4-koma manga,6.54,542,2247
35237,Hajimete no Gal OVA,None,"['Comedy', 'Romance', 'Ecchi', 'School', 'Shounen']",OVA,1,[],[],[],Manga,6.48,5203,18797
35238,Dainiji Ura Nyuugakushiken The Animation,None,['Hentai'],OVA,0,[],[],[],Manga,6.04,431,1824
35239,Kuruneko (ONA),None,"['Slice of Life', 'Comedy']",ONA,10,"['Production I.G', 'Tate Anime']",[],[],Web manga,6.36,22,383
35240,Princess Principal,Summer 2017,"['Action', 'Mystery', 'Historical']",TV,12,"['Bandai Visual', 'Lantis', 'Movic', 'Tokyo MX', 'Q-Tec', 'Hakuhodo DY Music &amp; Pictures', 'Medicos Entertainment']",['Sentai Filmworks'],"['Actas', 'Studio 3Hz']",Original,7.71,33707,92390
35241,Konohana Kitan,Fall 2017,"['Slice of Life', 'Fantasy', 'Seinen', 'Shoujo Ai']",TV,12,"['Genco', 'Lantis', 'AT-X', 'GAGA', 'Memory-Tech', 'Studio Mausu', 'DeNA', 'Kadokawa', 'Melonbooks']",['Funimation'],['Lerche'],Manga,7.7,19469,60610
35242,21 Seiki wa Minna ga Shuyaku,None,['Drama'],OVA,1,[],[],[],Original,7.83,6,52
35243,Ken-chan to Bouen Kazoku,None,"['Kids', 'Drama']",OVA,1,[],[],[],Original,5.5,2,36
35247,Owarimonogatari 2nd Season,Summer 2017,"['Comedy', 'Mystery', 'Supernatural', 'Vampire']",TV,7,"['Aniplex', 'Kodansha']",['Aniplex of America'],['Shaft'],Light novel,9.02,42370,112943
35248,18if,Summer 2017,"['Mystery', 'Supernatural']",TV,13,"['Sotsu', 'DLE', 'BS Fuji', 'Tokyo MX', 'Mobcast', 'RAY']",['Funimation'],['Gonzo'],Game,6.34,9487,32144
35249,Uma Musume: Pretty Derby (TV),Spring 2018,['Sports'],TV,0,"['Lantis', 'TOHO animation', 'Cygames']",[],['P.A. Works'],Game,7.18,4652,29834
35250,Urahara,Fall 2017,"['Comedy', 'Fantasy', 'Psychological', 'Sci-Fi']",TV,12,"['VAP', 'bilibili', 'Crunchyroll SC Anime Fund']",['Funimation'],"['Shirogumi', 'EMT²']",Web manga,5.89,3669,22179
35251,Sengoku Night Blood,Fall 2017,"['Historical', 'Romance', 'Fantasy']",TV,12,"['TV Asahi', 'Marvelous', 'Pony Canyon', 'JY Animation', 'Live Viewing Japan']",[],['TYPHOON GRAPHICS'],Game,6.07,4427,22667
35252,Hatena☆Illusion,None,"['Comedy', 'Supernatural', 'Romance', 'Ecchi']",Unknown,0,[],[],[],Light novel,0,0,1662
35254,Time Bokan: Gyakushuu no San Akunin,Fall 2017,"['Adventure', 'Comedy', 'Historical', 'Mecha']",TV,24,['Yomiuri Telecasting'],[],['Tatsunoko Production'],Original,5.76,212,1013
35255,Soutai Sekai,None,['Sci-Fi'],ONA,2,['Hulu'],[],['Craftar'],Original,6.11,496,3236
35262,Boku no Hero Academia 2nd Season: Hero Note,None,"['Action', 'Comedy', 'Super Power']",Special,1,[],['Funimation'],['Bones'],Manga,7.38,20960,44419
35263,Escape from Tsuki no Uragawa Zoo,None,"['Drama', 'Fantasy', 'Music']",Music,1,['Space Shower Music'],[],[],Music,5.51,60,120
35264,Gravity,None,['Music'],Music,1,['Sony Music Entertainment'],[],[],Music,5.8,104,232
35265,Monsuto Anime: Katsubou no Hate no Risoukyou,None,"['Action', 'Game', 'Fantasy']",ONA,1,[],[],[],Game,6.09,407,1238
35266,Higanjima X: Aniki,None,"['Fantasy', 'Horror', 'Seinen', 'Vampire']",Special,1,[],[],[],Manga,4.9,10,115
35267,Shingeki no Kyojin-ten 360° Taikan Theater,None,"['Action', 'Fantasy', 'Shounen', 'Super Power']",Special,3,['Pony Canyon'],[],[],Manga,6.97,455,7855
35270,Perestroika,None,['Comedy'],OVA,12,"['Toho', 'Robot Communications']",[],[],Original,5,6,61
35272,Ki wo Tsukeyou: Douro wa Kiken ga Ippai!,None,['Kids'],OVA,1,[],[],[],Original,5.5,4,35
35273,Ponkaman no Animation no Dekiru made,None,"['Kids', 'Super Power']",OVA,1,[],[],[],Original,4,3,34
35274,Hakkiri Kotowarou: Yuukai Sare Nai zo!,None,"['Drama', 'Kids']",OVA,1,[],[],[],Original,5.5,6,36
35275,Asonde Oboeru Gakushuu DVD,None,['Kids'],OVA,12,[],[],[],Original,3.57,7,42
35276,Tanoshii Ekaki Uta,None,"['Kids', 'Music']",OVA,6,[],[],[],Original,4.4,5,35
35277,Nanumu no Ie,None,"['Drama', 'Historical']",Movie,1,[],[],[],Other,4.86,7,47
35278,Aru Mori no wo Hanashi: Rururu no Rule,None,['Kids'],OVA,1,[],[],[],Original,6.2,5,41
35279,Youkoso! Ecolo Shima,None,['Kids'],OVA,1,[],[],[],Original,7.25,4,44
35280,Fuyuyasumi da. Zenin Shuugou!,None,['Kids'],OVA,1,[],[],[],Original,4.6,5,35
35281,Ijime Stop! Kintarou Kokoro Chikaramochi,None,"['Fantasy', 'Kids']",OVA,1,[],[],[],Original,4.33,3,36
35283,Kamiusagi Rope x ROPÉ Sisters,None,['Comedy'],ONA,0,[],[],[],Original,3.89,9,91
35284,Kodoku no Gourmet,None,"['Slice of Life', 'Seinen']",ONA,10,['Tate Anime'],[],[],Manga,5.17,6,416
35285,A-Channel: Nabe wo Tabeyou,None,"['Comedy', 'School', 'Seinen', 'Slice of Life']",Special,1,['Aniplex'],[],['Studio Gokumi'],4-koma manga,6.97,803,4082
35286,Henkei Shoujo,None,['Sci-Fi'],ONA,5,[],[],['DLE'],Original,5.82,2602,8400
35287,Tire Kan x Kamiusagi Rope,None,"['Slice of Life', 'Comedy']",ONA,22,[],[],[],Original,5.45,11,89
35294,Candle,None,['Music'],Music,1,[],[],[],Music,5.4,65,118
35295,Washimo 5th Season,Spring 2017,"['Sci-Fi', 'Slice of Life', 'Comedy', 'Kids', 'School']",TV,44,[],[],['Studio Deen'],Picture book,4.2,5,92
35297,Happy Seven: The TV Manga - Chibi Chara Moshimo Gekijou,None,"['Comedy', 'Parody', 'Fantasy']",Special,7,[],[],['Studio Hibari'],Light novel,5.5,8,123
35298,Ramen Daisuki Koizumi-san,Winter 2018,"['Slice of Life', 'Comedy']",TV,12,"['Sotsu', 'KlockWorx', 'flying DOG', 'Grooove', 'Cygames', 'Crunchyroll SC Anime Fund']",[],"['Studio Gokumi', 'AXsiZ']",Manga,6.51,9482,31649
35300,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,None,"['Drama', 'Magic']",Special,0,[],[],[],Game,6.27,255,6086
35301,Chiruran: Nibun no Ichi Special,None,"['Action', 'Comedy', 'Historical']",Special,1,[],[],[],Manga,5.77,71,650
35302,Neko Neko Nihonshi 2nd Season,Spring 2017,"['Historical', 'Kids', 'Parody']",TV,32,"['NHK', 'Neft Film']",[],['Joker Films'],Web manga,6,11,173
